9.300000000000000000e+01
9.300499999999999545e+01
9.301000000000000512e+01
9.301500000000000057e+01
9.301999999999999602e+01
9.302500000000000568e+01
9.303000000000000114e+01
9.303499999999999659e+01
9.304000000000000625e+01
9.304500000000000171e+01
9.304999999999999716e+01
9.305500000000000682e+01
9.306000000000000227e+01
9.306499999999999773e+01
9.306999999999999318e+01
9.307500000000000284e+01
9.307999999999999829e+01
9.308499999999999375e+01
9.309000000000000341e+01
9.309499999999999886e+01
9.309999999999999432e+01
9.310500000000000398e+01
9.310999999999999943e+01
9.311499999999999488e+01
9.312000000000000455e+01
9.312500000000000000e+01
9.312999999999999545e+01
9.313500000000000512e+01
9.314000000000000057e+01
9.314499999999999602e+01
9.315000000000000568e+01
9.315500000000000114e+01
9.315999999999999659e+01
9.316500000000000625e+01
9.317000000000000171e+01
9.317499999999999716e+01
9.318000000000000682e+01
9.318500000000000227e+01
9.318999999999999773e+01
9.319499999999999318e+01
9.320000000000000284e+01
9.320499999999999829e+01
9.320999999999999375e+01
9.321500000000000341e+01
9.321999999999999886e+01
9.322499999999999432e+01
9.323000000000000398e+01
9.323499999999999943e+01
9.323999999999999488e+01
9.324500000000000455e+01
9.325000000000000000e+01
9.325499999999999545e+01
9.326000000000000512e+01
9.326500000000000057e+01
9.326999999999999602e+01
9.327500000000000568e+01
9.328000000000000114e+01
9.328499999999999659e+01
9.329000000000000625e+01
9.329500000000000171e+01
9.329999999999999716e+01
9.330500000000000682e+01
9.331000000000000227e+01
9.331499999999999773e+01
9.331999999999999318e+01
9.332500000000000284e+01
9.332999999999999829e+01
9.333499999999999375e+01
9.334000000000000341e+01
9.334499999999999886e+01
9.334999999999999432e+01
9.335500000000000398e+01
9.335999999999999943e+01
9.336499999999999488e+01
9.337000000000000455e+01
9.337500000000000000e+01
9.337999999999999545e+01
9.338500000000000512e+01
9.339000000000000057e+01
9.339499999999999602e+01
9.340000000000000568e+01
9.340500000000000114e+01
9.340999999999999659e+01
9.341500000000000625e+01
9.342000000000000171e+01
9.342499999999999716e+01
9.343000000000000682e+01
9.343500000000000227e+01
9.343999999999999773e+01
9.344499999999999318e+01
9.345000000000000284e+01
9.345499999999999829e+01
9.345999999999999375e+01
9.346500000000000341e+01
9.346999999999999886e+01
9.347499999999999432e+01
9.348000000000000398e+01
9.348499999999999943e+01
9.348999999999999488e+01
9.349500000000000455e+01
9.350000000000000000e+01
9.350499999999999545e+01
9.351000000000000512e+01
9.351500000000000057e+01
9.351999999999999602e+01
9.352500000000000568e+01
9.353000000000000114e+01
9.353499999999999659e+01
9.354000000000000625e+01
9.354500000000000171e+01
9.354999999999999716e+01
9.355500000000000682e+01
9.356000000000000227e+01
9.356499999999999773e+01
9.356999999999999318e+01
9.357500000000000284e+01
9.357999999999999829e+01
9.358499999999999375e+01
9.359000000000000341e+01
9.359499999999999886e+01
9.359999999999999432e+01
9.360500000000000398e+01
9.360999999999999943e+01
9.361499999999999488e+01
9.362000000000000455e+01
9.362500000000000000e+01
9.362999999999999545e+01
9.363500000000000512e+01
9.364000000000000057e+01
9.364499999999999602e+01
9.365000000000000568e+01
9.365500000000000114e+01
9.365999999999999659e+01
9.366500000000000625e+01
9.367000000000000171e+01
9.367499999999999716e+01
9.368000000000000682e+01
9.368500000000000227e+01
9.368999999999999773e+01
